speaker,start_time,end_time,text
MATT,00:02:41,00:02:43,"Yeah, I mean--"
SAM,00:02:43,00:02:43,♪ What-a would you say? ♪
LIAM,00:02:43,00:02:46,Sam's final form.
MATT,00:02:46,00:02:53,Who was it that said Adam Sandler? That's all I could see. That's all I could see the entire time.
LAURA,00:02:53,00:02:54,Oh my god.
TRAVIS,00:02:54,00:02:56,♪ (Adam Sandler impression) ♪
SAM,00:02:56,00:02:58,They're very similar.
LIAM,00:02:58,00:03:02,"Wait, before you-- Take that hat off and give us, look at Ashley and give us an (like Joel from TLoU) ""Ellie."""
SAM,00:03:02,00:03:02,"Oh yeah, yeah, hold on, I can."
LAURA,00:03:02,00:03:06,"No, but you got to take the hat off."
SAM,00:03:06,00:03:06,You got to get the hat off ?
TRAVIS,00:03:06,00:03:08,Yeah.
LIAM,00:03:08,00:03:09,"There, now it's authentic."
SAM,00:03:09,00:03:17,"(as Joel) Ellie. (laughter) Ellie, get in the Jeep. Is it a Jeep? I don't know, I've never played this game."
"TRAVIS, MATT",00:03:17,00:03:17,Sure.
ASHLEY,00:03:17,00:03:19,"Say, ""Ellie, get on the pallet."""
SAM,00:03:19,00:03:31,"(as Joel) Ellie. Ellie, get on the pallet. (laughter) (as Joel) Ellie, where else do you want to get? Get on the-- get behind the bar. I don't know, what else?"
ASHLEY,00:03:31,00:03:36,"I don't like telling you, I just like hearing what you think it should be."
SAM,00:03:36,00:03:39,"(as Joel) Ellie, get in the Humvee."
ASHLEY,00:03:39,00:03:39,That's it.
SAM,00:03:39,00:03:41,Is there a Humvee?
TRAVIS,00:03:41,00:03:41,Uh-huh.
MATT,00:03:41,00:03:43,Yeah.
SAM,00:03:43,00:03:47,"(as Joel) Ellie, watch out for the zombies."
TRAVIS,00:03:47,00:03:47,Clicker.
SAM,00:03:47,00:03:52,(as Joel) Clickers. (laughter)
ASHLEY,00:03:52,00:03:55,With the pink.
MATT,00:03:55,00:04:00,"I will play this DLC, happily. Sam Riegel as Joel in--"
TRAVIS,00:04:00,00:04:03,"CD coming-- coming, Naughty Dog."
MATT,00:04:03,00:04:12,"Thank you, Sam. Thank you, Petersen Games. Sorry. And our second sponsor for tonight, our returning friends and sponsor since the beginning of campaign two, D&D Beyond."
ALL,00:04:12,00:04:14,D&D Beyond!
MATT,00:04:14,00:05:03,"So, we have Labor Day coming up soon. And if those of you are looking to start a new campaign, why not start it in Wildemount? It's where we have our game, and I wrote a book about it with some cool people. And you should start a campaign there. It has the Heroic Chronicle, which helps you create character backstories that are already deeply ingrained in the lore, world, and cultures of Wildemount. There are three new subclasses, including 15 new magic spells based around Dunamancy. 46 items, magical items for your character sheet on D&D Beyond. And you can bring over 40 dangerous monsters into the encounter builder to help battle against your party as they go through the dangers of Wildemount. So you can purchase your digital copy now at dndbeyond.link/critter. So yes, thank you, D&D Beyond, for your continued support. Further announcements, Marisha, you have something you wanted to talk about."
MARISHA,00:05:03,00:05:03,"You guys, Talks Machina--"
SAM,00:05:03,00:05:07,(gasps)
MARISHA,00:05:07,00:05:31,"-- hosted by our very own Brian W. Foster, is a returning to Twitch every other Tuesday, biweekly or once a fortnight, if you will. Episodes will be prerecorded and shot from home in a socially distant format, because COVID. Also, because of this, we will not be taking question submissions because time... soup. Time is weird now."
LAURA,00:05:31,00:05:34,Time soup.
MARISHA,00:05:34,00:05:58,"Our first episode back will discuss everything we missed up to episode 109. Talks Machina returns on Tuesday, September 15th at 7:00pm Pacific on Twitch. And, of course, the VOD will be on YouTube on Thursday, September 17th, and on the Crit Role Podcast Network one week later. It's coming back. We're going to talk about all the juicy stuff."
SAM,00:05:58,00:06:01,Does Brian remember how to talk?
ASHLEY,00:06:01,00:06:01,No
SAM,00:06:01,00:06:03,Oh no.
ASHLEY,00:06:03,00:06:06,"Yeah, it's been weird at home. He forgot."
TRAVIS,00:06:06,00:06:11,Does a duck remember how to swim? Does a duck swim?
TALIESIN,00:06:11,00:06:14,Last few texts I got from him [inaudible] grunts. It's been weird.
LIAM,00:06:14,00:06:17,Does Brian walk around in his bathrobe and just-- slash?
ASHLEY,00:06:17,00:06:19,"Yes, he just dabs."
MARISHA,00:06:19,00:06:21,"Oh, just aimless slashing."
SAM,00:06:21,00:06:21,"He doesn't using his arm, though."
MARISHA,00:06:21,00:06:24,Nothing to plug.
LIAM,00:06:24,00:06:25,"Babe, we're out of milk!"
MARISHA,00:06:25,00:06:27,Slash.
MARISHA,00:06:27,00:06:30,"Babe, let the dogs out! (whispered) Slash."
ASHLEY,00:06:30,00:06:32,You got it.
MATT,00:06:32,00:06:33,"That's a problem. Thank you, Marisha."
MARISHA,00:06:33,00:06:35,Submit.
MATT,00:06:35,00:06:35,Indeed.
MARISHA,00:06:35,00:06:39,All right. (laughter)
MATT,00:06:39,00:06:39,And... we're good.
TRAVIS,00:06:39,00:06:41,Ripcord.
MATT,00:06:41,00:06:46,"Laura, you got some stuff you want to talk about. ♪ Timing is everything ♪"
TRAVIS,00:06:46,00:06:47,Oh no. You just stuffing in your face?
LAURA,00:06:47,00:06:56,"Sorry, she got me with the ""submit."" Okay. Eyy! We got merch! Check it out, check it out. I don't know if you guys can see?"
TRAVIS,00:06:56,00:06:56,Is that a pin?
LAURA,00:06:56,00:06:59,It's our Veth pin in the chibi series.
MATT,00:06:59,00:07:17,"Daw! It's finally out. So it's by Jenny Park, obviously. And it's available in the US, UK, and Australia shops. Tee hee! It's so cuties. And then we also have a new shirt available. Hold on, I'm going to hold it up."
TALIESIN,00:07:17,00:07:17,Oh.
LIAM,00:07:17,00:07:19,Oh yeah.
TRAVIS,00:07:19,00:07:20,Yo!
LAURA,00:07:20,00:07:24,"This is the same design we had on that hat that I really liked, and then we put it on a shirt."
MARISHA,00:07:24,00:07:24,The moon.
TRAVIS,00:07:24,00:07:25,Come on.
LAURA,00:07:25,00:07:32,So it's available only in the US shop with t-shirt versions coming later on to our other shops.
TRAVIS,00:07:32,00:07:33,That's legit.
LAURA,00:07:33,00:07:54,"Yeah, it's a weird thing doing merchandise in other countries; sometimes the merch is a little different, but that's kind of fun. The ""Don't forget to love each other"" shirt is in the Australia shop now. What what! Which means it's now available in all the online shops. And that is $10 from every shirt going to OutRight Action International, always."
SAM,00:07:54,00:07:55,Crikey.
LAURA,00:07:55,00:08:03,"And then, the last thing I want to talk about, is the fact that we've partnered with The Op on a puzzle, which I don't even think you guys have seen yet."
"SAM, MARISHA",00:08:03,00:08:04,No.
LAURA,00:08:04,00:08:24,"But it's super, super duper cool. It's featuring art of the Mighty Nein by Lauren Walsh. It's available in the US shop now. It's coming soon in the other shops, and it's also going to be available in retail stores, like Target and Walmart and Amazon, and anywhere that The Op sells puzzles."
SAM,00:08:24,00:08:24,Do you have it?
TRAVIS,00:08:24,00:08:26,That's weird. That's real weird.
LAURA,00:08:26,00:08:28,I don't have it in my hand.
ASHLEY,00:08:28,00:08:28,I want to see it!
LAURA,00:08:28,00:08:33,Go to our store and look and you'll see it.
MARISHA,00:08:33,00:08:33,Where are they going to--
LAURA,00:08:33,00:08:38,And then I'll-- I'll send you guys a picture tonight.
MATT,00:08:38,00:08:38,"Thank you, Laura."
LAURA,00:08:38,00:08:39,All right.
MARISHA,00:08:39,00:08:39,Is it going to be next to like--
ASHLEY,00:08:39,00:08:41,How many pieces?
LAURA,00:08:41,00:08:43,A thousand pieces!
ASHLEY,00:08:43,00:08:43,Is it a thousand piece puzzle?!
LAURA,00:08:43,00:08:45,It's a thousand pieces!
MARISHA,00:08:45,00:08:45,Yes!
ASHLEY,00:08:45,00:08:48,Those are the good ones.
LAURA,00:08:48,00:08:49,They're little-- little pieces.
SAM,00:08:49,00:08:51,Is there a chair in it?
LAURA,00:08:51,00:08:56,"There's no chair, but it is difficult. Like I-- it's a hard puzzle, I think."
LIAM,00:08:56,00:08:56,Did you do it?
LAURA,00:08:56,00:09:05,"No, but I've seen the art and I know it's going to be a hard puzzle. I've done puzzles. So anyway, there's that."
MATT,00:09:05,00:09:05,"Thank you, Laura."
LAURA,00:09:05,00:09:06,You're welcome.
MATT,00:09:06,00:09:16,"(laughs) All right, I think that ends our announcements for the evening. So let's go to jump into tonight's episode of... Critical Role."
LIAM,00:09:16,00:10:53,"(screams) (water bubbling) (thunder rumbling) (explosion) ♪ Role ♪ ♪ Critical Role ♪ ♪ Critical Role ♪ ♪ Mighty Nein ♪ ♪ Roll the dice ♪ ♪ The adventure begins ♪ ♪ They were always beside you ♪ ♪ Your nerdy best friends ♪ ♪ And the DM to guide you ♪ ♪ And they rise from the flames ♪ ♪ For the battles ahead ♪ ♪ Villains beware 'cause you're 'bout to be dead ♪ ♪ They got magic and flair ♪ ♪ They got falchions and cunning ♪ ♪ They don't see over there ♪ ♪ There's a monster incoming ♪ ♪ Inspiration is waiting ♪ ♪ Rise up, don't think twice ♪ ♪ Put your fate in your hands ♪ ♪ Take a chance, roll the dice ♪ ♪ Roll the dice ♪ ♪ Critical Role (roll the dice) ♪ ♪ Critical Role (roll the dice) ♪ ♪ Can you answer the call ♪ ♪ Diggin' deep in your soul ♪ ♪ As the legend unfolds ♪ ♪ Now it's your turn (your turn, your turn) ♪ ♪ To roll ♪ (flames whooshing)"
MATT,00:10:53,00:10:53,And welcome back.
SAM,00:10:53,00:10:55,We forgot.
MATT,00:10:55,00:12:55,"Yeah, for once. It was nice, I could just relax, and calm and not have you all shout at me last minute, look at that. It's the only time it'll happen. So last we left off, The Mighty Nein, after coming to Rumblecusp prepare for Traveler Con, dealt with the terrors that were the memory-- what's the word I'm looking for? Fucked up, sure. I was going to go for a more interesting word, but I'll go with that. Memory fucked-up society of the village of Vo. The entity known as Vokodo, that had existed within this mountain. You looked for information about, discovered some of its history, went and battled it in the base underneath the volcano, and freed the people of this terror. However, in doing so, you also restored their memories, some of which were from the life before they came to the island, and some they've made since they've come here. And that village has now fractured, many leaving to return to their previous lives, while some have chosen to remain to live the new life they've carved here on Rumblecusp. As the week has gone on, you've begun to prepare yourselves for the coming event of the Zenith, which was the chosen date for Traveler Con. And as more and more individuals arrive by boat, you have well over a hundred plus individuals that have arrived for this event. They've all gathered for an evening celebration, or as what we're now calling Traveler's Eve, where there are parties, and people are crafting wooden dicks, and people are eating lots and lots of Tyrannosaurus meat. Vilya snuck out in the evening after a conversation with another mother within the group: Veth. And that is where we left off. So, as it is Traveler's Eve, what else would you like to achieve before for the evening is done and Traveler Con itself fully engages in the morrow?"
SAM,00:12:55,00:12:59,Do we open one present on Traveler's Eve?
LAURA,00:12:59,00:13:03,"Yeah, just the one. It's usually something that everybody can participate in, yeah."
TALIESIN,00:13:03,00:13:04,Mine's just batteries.
LAURA,00:13:04,00:13:13,Is anybody in the fight? Is anybody in the fighting ring? I said I was going to dance. I'm dancing.
ASHLEY,00:13:13,00:13:16,I'm going to go dance with Jester.
MATT,00:13:16,00:13:17,Okay.
ASHLEY,00:13:17,00:13:20,I do like dancing. I don't get to do it a lot.
LAURA,00:13:20,00:13:22,It's super fun.
SAM,00:13:22,00:13:25,"Caleb, do you want to come dance?"
LIAM,00:13:25,00:13:27,"With you, ja ."
SAM,00:13:27,00:13:28,"Yes, of course."
LIAM,00:13:28,00:13:28,Okay.
SAM,00:13:28,00:13:29,All right.
LIAM,00:13:29,00:13:33,Sure. I don't know many.
SAM,00:13:33,00:13:34,You just need one.
LIAM,00:13:34,00:13:39,Okay.
LAURA,00:13:39,00:13:43,"Oh good, Caleb and Veth are coming. Good, you can do the wiggle with us."
LIAM,00:13:43,00:13:44,I don't--
LAURA,00:13:44,00:13:46,You go like this and you just wiggle.
LIAM,00:13:46,00:13:46,Okay.
LAURA,00:13:46,00:13:47,That's a good one.
ASHLEY,00:13:47,00:13:50,"You just, you know, move your hips and wiggle."
LAURA,00:13:50,00:13:54,"Ooh, Yasha, you should put your wings out while you dance. It would be super cool-looking."
ASHLEY,00:13:54,00:13:58,I feel like there wouldn't be enough room and I could knock people over.
LAURA,00:13:58,00:13:59,"Oh, that's true."
LIAM,00:13:59,00:14:02,"It's freeform, there's no syncopation or anything to it. You just do it?"
LAURA,00:14:02,00:14:04,"You kind of move to the beat, Caleb."
LIAM,00:14:04,00:14:04,Do what you feel.
LAURA,00:14:04,00:14:05,Yeah.
ASHLEY,00:14:05,00:14:07,"And like, you know, flip your hair."
LAURA,00:14:07,00:14:10,"Yeah, I'm dancing like Molly Ringwald in The Breakfast Club. For sure."
TRAVIS,00:14:10,00:14:11,Good pull.
LIAM,00:14:11,00:14:15,"I have a lot of hair now, so."
LAURA,00:14:15,00:14:18,It's everywhere.
TALIESIN,00:14:18,00:14:31,"I'm going to get some distance from everything and sit and watch. And maybe-- is there anyone out by the stage that's been built? Or any of the stuff that's been put up, or is it kind of--?"
MATT,00:14:31,00:15:11,"The stage, yes. It's mostly constructed, but it's serviceable at the moment. There are a couple people that are finalizing getting another set of stairs on one side. It's, you know, the necessary final elements before the actual day that our events are planned for to commence. However, on the stage you can see there's a handful of musicians that are just jamming. They just met, and they're all finding some semblance of musical unity amongst them. No specific songs, just figuring out how to blend their various performances together. But beyond that, most of the stage is relatively empty. There's no focal point for a performance."
TRAVIS,00:15:11,00:15:23,"I'll join you, since you're so good at keeping an eye out. Not that the revelry isn't, you know, interesting. I'm not quite comfortable."
MARISHA,00:15:23,00:15:24,I'll slide over with the guys.
MATT,00:15:24,00:15:25,Okay.
MARISHA,00:15:25,00:15:31,I see them sitting down. Bring over a couple of rum punches.
SAM,00:15:31,00:15:34,"Ooh, island-y."
MARISHA,00:15:34,00:15:39,It's all we have is rum. That's all that Kent Plucker brought. I'm sorry.
TRAVIS,00:15:39,00:15:41,"Oh shit, right."
TALIESIN,00:15:41,00:15:44,Having sudden trepidation.
MARISHA,00:15:44,00:15:47,"Wait, what? What do you mean?"
TALIESIN,00:15:47,00:15:50,I don't want to rain on anybody's parade.
TRAVIS,00:15:50,00:15:53,You won't rain on our parade. You can speak freely.
TALIESIN,00:15:53,00:16:04,"I don't know. Watching that conversation with the Traveler we had earlier. I don't know, just..."
MARISHA,00:16:04,00:16:07,Bad vibes?
TALIESIN,00:16:07,00:16:12,"I'm worried about tomorrow. I wasn't, now I am."
TRAVIS,00:16:12,00:16:18,"In all of it, or is it a specific part that's giving you the heebie-jeebies?"
TALIESIN,00:16:18,00:16:33,I am worried that there's more to this than is being said. That maybe this isn't just about unloading a bunch of people.
TRAVIS,00:16:33,00:16:46,"It is odd, isn't it? To go through 200-some odd people, and bring them to an island. You can just speak to all of them all at once, and be like, ""Hey, changed my mind, guess what? Not a thing."" It's a lot of work."
TALIESIN,00:16:46,00:16:52,Feel like it's a lot of work to make a complicated breakup.
TRAVIS,00:16:52,00:16:54,"Yeah, right."
TALIESIN,00:16:54,00:17:21,I don't know. And I'm comfortable with the idea that gods can be complicated in their view of morality and how they express themselves on... on the planet. But I don't know. He seemed awfully quick to embrace some bad ideas.
TRAVIS,00:17:21,00:17:22,The Traveler?
TALIESIN,00:17:22,00:17:23,Yeah.
MARISHA,00:17:23,00:17:31,"I mean, that's kind of his jam though, right? I mean, he's a fucking charlatan."
TALIESIN,00:17:31,00:17:35,Even a charlatan knows how to play to the crowd.
TRAVIS,00:17:35,00:17:44,Sure. Do you know if-- I don't know. What would 200 people be good for?
TALIESIN,00:17:44,00:17:44,I don't know.
TRAVIS,00:17:44,00:17:48,In a religious or wackadoo sense?
TALIESIN,00:17:48,00:17:59,"Or for that matter, what would the faith of 200 people be worth? What the sacrifice of 200 people be worth?"
MARISHA,00:17:59,00:18:00,You're not wrong.
TRAVIS,00:18:00,00:18:04,"Do we still think that's a possibility? The latter one, the sacrifice?"
TALIESIN,00:18:04,00:18:06,He seemed keen.
TRAVIS,00:18:06,00:18:11,He did. Or at least nonplussed about it.
TALIESIN,00:18:11,00:18:17,"Pleased, but quick to move on."
LIAM,00:18:17,00:18:17,Caleb dances by.
TALIESIN,00:18:17,00:18:19,"I don't know, seems chaotic."
LIAM,00:18:19,00:18:23,"Sorry, and grabs a drink out of Fjord's hand while they're talking and downs it and goes by."
TRAVIS,00:18:23,00:18:23,Ah!
LIAM,00:18:23,00:18:24,Sorry.
MARISHA,00:18:24,00:18:28,"Oh, that one is the Ruby of the Sea. It's got a little grenadine."
LIAM,00:18:28,00:18:29,Whatever works!
TRAVIS,00:18:29,00:18:30,"Themed drinks, that's great."
MARISHA,00:18:30,00:18:34,Yeah. (laughs)
TALIESIN,00:18:34,00:18:41,I don't know. I'm riding a delicate line between being cautious and not ruining Jester's big day.
MARISHA,00:18:41,00:18:57,"Well, I think we are all in a silent agreement that we don't ruin Jester's big day, but we keep an eye on her, right? We haven't talked about this on the side without Jester."
TALIESIN,00:18:57,00:19:00,"Oh, that's really helpful, because I didn't know anybody else was on board with this."
MARISHA,00:19:00,00:19:02,"Oh yeah, this whole thing is bananas."
TALIESIN,00:19:02,00:19:03,Okay.
TRAVIS,00:19:03,00:19:08,"I think we're all sort of of the, ""As long as Jester isn't hurt by this, then great,"" but?"
MARISHA,00:19:08,00:19:18,"Right, but the second that she does, I want to punch this guy in the face so bad. I mean, he has a face that you just want to punch."
TRAVIS,00:19:18,00:19:21,I wanted to shoot some (whoosh) at him. Just to see what would happen.
MARISHA,00:19:21,00:19:26,"Yeah, it's just-- yeah. I don't know."
TRAVIS,00:19:26,00:19:35,"I mean, I think we agree we can't let her go off with him at any time just by themselves, right? Especially to like a volcano top, or anything like that. Right, we'll stand firm?"
TALIESIN,00:19:35,00:19:37,He may even do something very public.
MARISHA,00:19:37,00:19:39,You think he would hurt Jester?
TALIESIN,00:19:39,00:19:42,I think he would hurt anybody.
MARISHA,00:19:42,00:19:51,"Because last time that I went through a complicated breakup, someone ended up in prison. So I think what I am concerned about--"
TRAVIS,00:19:51,00:19:51,Prison prison?
MARISHA,00:19:51,00:20:00,"Yeah, don't worry about it. I think what I'm concerned about is I don't want Jester to become the fall guy."
TALIESIN,00:20:00,00:20:03,"That's fair, but--"
MARISHA,00:20:03,00:20:05,That's the way I'm afraid he's going to hurt her.
TALIESIN,00:20:05,00:20:07,Yeah.
MARISHA,00:20:07,00:20:08,I don't know.
TRAVIS,00:20:08,00:20:10,"Oh god, I think Yasha just actually elbowed that poor fellow."
MARISHA,00:20:10,00:20:13,"Ooh! Oh my god, it's turning into a mosh pit!"
TRAVIS,00:20:13,00:20:15,Is that what that is?
MARISHA,00:20:15,00:20:20,"Aww, I hope this gets bloody. This is great."
SAM,00:20:20,00:20:21,Ah!
LAURA,00:20:21,00:20:26,I'm going to make my way off of the dance floor. It's getting a little crazy.
TALIESIN,00:20:26,00:20:32,I feel better knowing. I'm just going to try and be ready tomorrow for anything.
MARISHA,00:20:32,00:20:36,I'm in on you. Or-- in on you with that. I'm with you.
TRAVIS,00:20:36,00:20:37,Words?
LAURA,00:20:37,00:20:38,I'm hopping over.
TALIESIN,00:20:38,00:20:39,Drinking the Ruby of the Sea.
MARISHA,00:20:39,00:20:41,Ruby of the Sea is fucking strong.
LAURA,00:20:41,00:20:43,What are you guys talking about?
MARISHA,00:20:43,00:20:49,"How this Ruby of the Sea is fucking strong, and also how we would kill anybody who hurt you."
LAURA,00:20:49,00:20:49,"Oh, cool. Thanks, guys."
TALIESIN,00:20:49,00:20:51,Not wrong.
TRAVIS,00:20:51,00:20:56,"Yeah, we're all eyes on securities for tomorrow. That's that's our number one."
LAURA,00:20:56,00:20:56,Security team!
"TRAVIS, MARISHA",00:20:56,00:20:57,Yeah.
TRAVIS,00:20:57,00:20:58,You are sweaty.
LAURA,00:20:58,00:21:00,It was very hot on the dance floor.
TRAVIS,00:21:00,00:21:00,It is an island.
MARISHA,00:21:00,00:21:02,It's humid.
LAURA,00:21:02,00:21:05,"Hey, Caduceus, can I talk to you? I have some questions."
MARISHA,00:21:05,00:21:07,What the fuck?
TRAVIS,00:21:07,00:21:08,What's the matter with you?
MARISHA,00:21:08,00:21:10,What the fuck?
LAURA,00:21:10,00:21:11,So stupid.
MARISHA,00:21:11,00:21:14,We tried to-- no! Oh no. Oh my god.
TRAVIS,00:21:14,00:21:16,How much time did that take?
MARISHA,00:21:16,00:21:19,Where did you get that? I want one.
ASHLEY,00:21:19,00:21:22,It must be so heavy at this point. (laughter)
TALIESIN,00:21:22,00:21:24,There's too many layers to that.
ASHLEY,00:21:24,00:21:29,So much work to take a sip.
TRAVIS,00:21:29,00:21:30,"There's nothing in there, is it?"
LIAM,00:21:30,00:21:34,♪ Transformers ♪ (laughter)
SAM,00:21:34,00:21:36,"Oh, so heavy, ow."
LAURA,00:21:36,00:21:38,"Caduceus, can I talk to you for a second?"
TALIESIN,00:21:38,00:21:40,"Yeah, I got very distracted."
TALIESIN,00:21:40,00:21:43,"Okay, I'm going to sit down next to Caduceus. Okay, so I have some questions."
TALIESIN,00:21:43,00:21:45,All right.
LAURA,00:21:45,00:21:50,So you knew stuff about this Moon Weaver? Moon Mommy? Moon--?
TALIESIN,00:21:50,00:21:54,"I know a little bit. It's not really my thing, but yeah."
LAURA,00:21:54,00:21:55,Moon Weaver?
TALIESIN,00:21:55,00:21:55,"Moon Weaver, yeah."
LAURA,00:21:55,00:21:57,What does she look like?
TALIESIN,00:21:57,00:22:15,"Oh, from what I remember, she would take a lot of forms, because she's, you know, very into illusion and change. She has been described as blue, if I can recall? Like a-- not a tiefling, if I remember, but as a blue wisp. I'd have to--"
LAURA,00:22:15,00:22:17,A blue wisp?
TALIESIN,00:22:17,00:22:25,I'd have to remember. It's been a long time since I buried anybody who was a follower of the Moon Weaver.
LAURA,00:22:25,00:22:29,"Does she have any symbology that I need to know, or anything?"
TALIESIN,00:22:29,00:22:35,"Well, it's-- believe her symbol is of a moon."
LAURA,00:22:35,00:22:37,"Is it of one of the moons, or both of them?"
TALIESIN,00:22:37,00:22:38,The big moon.
LAURA,00:22:38,00:22:39,Okay.
TALIESIN,00:22:39,00:22:57,"And it's about illusion, and not necessarily tricking people, but of play and of dance, if I recall. And having a good time, and not cruel illusions, but playfulness and trickery."
MATT,00:22:57,00:22:59,You would know that--
TALIESIN,00:22:59,00:23:00,"Thank you, I didn't look at my notes."
MATT,00:23:00,00:23:31,"Yeah, it's all good. You would know-- and you can convey this to Jester as well-- Sehanine is very much about trickery and deception for the purposes of trysts and protection of those that go under the cover of shadow for the good of love. It's not by any means considered to be a antagonistic type of trickery."
TALIESIN,00:23:31,00:23:32,"She is blue, if I recall."
MATT,00:23:32,00:23:57,"Yeah, a pale blue of skin. Usually white or silver of hair. And the symbol, which you have seen, and was mixed in with the Traveler symbol through a lot of the illusions you guys had built last time when you were over here, which is a bow string, that's like a crescent moon. And it has been blended with a lot of, well, gateways and dicks. So, there's that."
LAURA,00:23:57,00:24:03,"Cool. I like that she's, like, tricky for love, you know, that's cool."
TALIESIN,00:24:03,00:24:11,"Yeah. Have you ever, well, I suppose it would be a little odd at this point, but have you tried to make introductions yet or?"
LAURA,00:24:11,00:24:14,"No, I thought about maybe I should talk to her or something, right?"
TALIESIN,00:24:14,00:24:16,Could be interesting.
LAURA,00:24:16,00:24:22,"Should I just, like, talk to her? How should I do it? I've never talked to a real god before."
TALIESIN,00:24:22,00:24:26,"Well, I mean, do you know how to-- you've practiced the Commune before."
LAURA,00:24:26,00:24:30,Yes. Oh. Oh! I can use that on her?
TALIESIN,00:24:30,00:24:31,I don't know.
TRAVIS,00:24:31,00:24:34,(laughs)
LAURA,00:24:34,00:24:35,That seems weird.
TALIESIN,00:24:35,00:24:39,"It does seem weird, but you know, so do you."
MARISHA,00:24:39,00:24:45,"Is that something that the Traveler can intercept on? Like, will he see your texts? Will he know?"
LAURA,00:24:45,00:24:49,"I mean, he might, but it's all for him anyway. So I don't see why it would be a problem."
MARISHA,00:24:49,00:24:50,That's true.
LAURA,00:24:50,00:24:56,"I mean, maybe he knows about her. I don't know where he is. I'm sure he's dressed as somebody I can't see right now, but."
TALIESIN,00:24:56,00:24:59,"Happy to try, if you want help."
LAURA,00:24:59,00:25:03,"Yeah, do you want to go somewhere private then we can-- we can commune."
TALIESIN,00:25:03,00:25:06,That sounds...
LAURA,00:25:06,00:25:11,"You guys, that sounds like I just propositioned Caduceus. (laughter)"
TALIESIN,00:25:11,00:25:15,"Never communed with another person, this will be exciting. (laughter) Yeah, let's try this."
LAURA,00:25:15,00:25:19,All right. Where should we go?
TALIESIN,00:25:19,00:25:24,"Uh, somewhere where it's a little quieter and we can see the sky properly."
LAURA,00:25:24,00:25:29,"Okay, so let's take a little-- how long is it to go down to, like, the beach or something?"
TALIESIN,00:25:29,00:25:30,"Ooh, that's good."
MATT,00:25:30,00:25:32,"Down to the beach from the village, it's a couple hours."
LAURA,00:25:32,00:25:34,"Oh, that's a long walk. Let's not do that."
TALIESIN,00:25:34,00:25:35,Maybe go up the hill a bit.
LAURA,00:25:35,00:25:41,"Yeah, how about that? Outside of the village a little bit. So we can see the moon, obviously."
MATT,00:25:41,00:25:41,Okay.
TALIESIN,00:25:41,00:25:42,"Oh, this will be fun."
MARISHA,00:25:42,00:25:44,Have fun.
MATT,00:25:44,00:26:00,"So it's hard to see the moon because it is, like, right on the horizon. So you have to get a little ways up the mountain side to at least get above the initial tree line to actually see it. And it is partially obscured by the horizon. The water."
LAURA,00:26:00,00:26:03,Is it coming up or going down? It's coming up.
